userName,score,at,content
Pengguna Google,5,2026-06-05 10:49:31,lumayan buat nambah ilmu
Pengguna Google,5,2026-06-05 10:45:37,Sangat di perlukan informasi nya
Pengguna Google,1,2026-06-05 10:43:28,kenapa YouTube tiba-tiba gak bisa di gunakan.?
Pengguna Google,5,2026-06-05 10:40:48,baik
Pengguna Google,5,2026-06-05 10:40:45,aku suka-suka aja sih tapi ada vidio belum cukup umur
Pengguna Google,3,2026-06-05 10:39:34,kenapa pas wifi bagus malah loading jadi males
Pengguna Google,2,2026-06-05 10:35:50,jaiuwha
Pengguna Google,2,2026-06-05 10:31:27,yuo tube aplikaai bagus tpi bisa tdak di perbaiki lgi.ada tidak iklanya durasi 1 jam 2 jam bgtu..untuk mutar musik 5 mnit iklannya 1 hari bgtu..bisa tdak tdak iklan..seperti slot.iklan judol ini..
Pengguna Google,5,2026-06-05 10:23:23,bagua tapi banyak iklan tapi jarang kok
Pengguna Google,5,2026-06-05 10:23:21,Mantap aja
Pengguna Google,5,2026-06-05 10:21:14,Alikasi youtube
Pengguna Google,5,2026-06-05 10:17:10,YouTube kereeen👍👍👍
Pengguna Google,1,2026-06-05 10:14:01,saya sudah update tapi kok di suruh update lagi😠😠
Pengguna Google,1,2026-06-05 10:14:00,"jadi males sekarang buka ini aplikasi,banyak iklan slotnya,sudah diblokir terus dihapus tetap aja nongol,"
Pengguna Google,4,2026-06-05 10:12:50,ada bug tidak bisa buka fullscreen landscape
Pengguna Google,5,2026-06-05 10:10:26,kaga support
Pengguna Google,4,2026-06-05 10:10:21,informasi nya sangat menarik
Pengguna Google,5,2026-06-05 10:03:12,baik
Pengguna Google,1,2026-06-05 09:58:38,dongo tolol udah gw update tetep gabisa dibuka dasar apk ga guna
Pengguna Google,5,2026-06-05 09:54:32,Sya mau masuk
Pengguna Google,5,2026-06-05 09:52:37,"bagus bgt!! perfect perfect, oh y knp ya KLO aku nonton mesti kluar sendiri, nah skarang malah gak bisa nontonn tapi respect si sama yg buat"
Pengguna Google,5,2026-06-05 09:52:02,baik
Pengguna Google,5,2026-06-05 09:49:34,kuli bangunan
Pengguna Google,4,2026-06-05 09:44:57,masih banyak bug yang merugikan
Pengguna Google,2,2026-06-05 09:40:55,Ok
Pengguna Google,5,2026-06-05 09:38:17,sangat menghibur
Pengguna Google,1,2026-06-05 09:37:13,"kebanyakan iklan,masa tiap 1 menit iklan,udh gitu berbayar,ogah w mah"
Pengguna Google,5,2026-06-05 09:26:31,Sementara gk ada prolem
Pengguna Google,5,2026-06-05 09:25:06,arlan Ganteng
Pengguna Google,5,2026-06-05 09:20:06,Luqman khalrul Allam ARUL Dina aqla
Pengguna Google,5,2026-06-05 09:19:49,seru banget pls buka lagi
Pengguna Google,5,2026-06-05 09:18:58,Mantap
Pengguna Google,5,2026-06-05 09:15:46,YOUTUBE sangat bagus aku sangat suka karena semua Ian Saia maun nonton semua Nia ada 💯👍💯💯😁
Pengguna Google,5,2026-06-05 09:13:15,aktif ke youtube
Pengguna Google,1,2026-06-05 09:05:44,aku kasih nilai 1 bintang itu bukan tanpa alasan soalnya nih hapeku waktu itu mati total ga tau kenapa eh beberapa tahun kemudian seperti sekarang eh tiba tiba yutube nya ga bisa ga jelas banget dah ini yutube.
Pengguna Google,2,2026-06-05 09:05:27,gak bisa dibuka
Pengguna Google,1,2026-06-05 09:04:51,Mantap
Pengguna Google,1,2026-06-05 09:02:01,ok
Pengguna Google,5,2026-06-05 08:59:59,Bgus
Pengguna Google,5,2026-06-05 08:59:08,Aplikasi baagus
Pengguna Google,5,2026-06-05 08:56:55,sangat baik
Pengguna Google,1,2026-06-05 08:54:15,JELEK AMAT SIHH...
Pengguna Google,5,2026-06-05 08:52:27,A N a e be your everything you need and th e be your everything you need and beautiful and th yang sedang memakai pakaian dan spesifikasi Sony Playstation PS
Pengguna Google,5,2026-06-05 08:49:57,seruuuu!!banyak tontonan yang seruu:3
Pengguna Google,5,2026-06-05 08:49:18,Apdet
Pengguna Google,1,2026-06-05 08:47:44,"saya sangat kesal ketika ingin menonton video, tiba tiba YouTube update setiap hari"
Pengguna Google,3,2026-06-05 08:44:53,bagus banget yutub dulumah
Pengguna Google,5,2026-06-05 08:36:45,bagus banget kalu mau cari gambar dan lagu di you tube tapi sayang tidak bisa aktif bagai mana cara memasang/aktifkan nya youtube
Pengguna Google,2,2026-06-05 08:23:54,lelet
Pengguna Google,1,2026-06-05 08:23:32,YouTube tolong perbaiki chat di live nya padahal chat live nya udah di aktifkan tapi chat dari penonton enggak muncul jadi penonton gua ilang gak mau nonton gara gara chat nya gak di baca tolong perbaiki chat di live
Pengguna Google,4,2026-06-05 08:21:14,Rzor
Pengguna Google,5,2026-06-05 08:18:36,bagus
Pengguna Google,5,2026-06-05 08:11:15,bisa belajar dari yutube
Pengguna Google,2,2026-06-05 08:11:01,masa devolopwr kek gini salah akun gogle saya di hapus lagi jadi gak bisa liat yotube
Pengguna Google,5,2026-06-05 08:06:10,Alhamdulillah
Pengguna Google,3,2026-06-05 08:05:38,"saya tidak bisa masuk dan jika saya masuk ke aplikasi nya saya akan keluar sendiri dan memunculkan tulisan ""YouTube tidak melengkapi"" itu membuat saya emosi"
Pengguna Google,5,2026-06-05 08:04:06,Mantp
Pengguna Google,5,2026-06-05 08:02:40,Youtube itu hemat kota apalgi seru²
Pengguna Google,5,2026-06-05 08:02:11,Mantap
Pengguna Google,5,2026-06-05 07:59:40,Sangat membantu
Pengguna Google,5,2026-06-05 07:57:40,Aku Suka
Pengguna Google,2,2026-06-05 07:56:16,"tolonglah SISTEMNYA DI perbaiki supaya anak anak maupun dewasa bisa nonton YouTube lagi terus, enggak engbag dan tidak engheng pas mau di tonton sama anak anak maupun dewasa juga bisa di gunakan dengan baik, tolong ya di perbaiki Youtubenya supaya bisa di pakai lagi sama anak anak maupun dewasa juga ya 🙏🙏😔😔."
Pengguna Google,5,2026-06-05 07:54:42,kenapa video aku kok gak bisa diputar lagi ya 😅
Pengguna Google,1,2026-06-05 07:53:58,gimana caranya hapus akun kok nggak ada tolong 😩🙏 di buat 𓆏
Pengguna Google,5,2026-06-05 07:44:36,saya menyukai YouTube karena apa yang kita cari pasti ada walau pun gak ada bok**
Pengguna Google,2,2026-06-05 07:42:15,gak tau kenapa setiap nonton pasti ke skip 2 kali padahal belum liat 🥲 pas di puter ulang sama aja 🥲🥲
Pengguna Google,5,2026-06-05 07:36:30,Bagus
Pengguna Google,1,2026-06-05 07:32:16,aplikasi tolong d hapus... merusak otak anak
Pengguna Google,3,2026-06-05 07:31:20,"ko subtitle nya ga berfungsi ya? buat nonton video orng luar jadi, gabisa semenjak update padahal sebelumnya bisa"
Pengguna Google,2,2026-06-05 07:30:37,Lama Download nya ngestak
Pengguna Google,5,2026-06-05 07:28:37,Bagus
Pengguna Google,1,2026-06-05 07:28:34,"Kok aku Gak bisa mask ke YouTube nya Ya, tolong bantuin dong😭"
Pengguna Google,2,2026-06-05 07:28:14,YouTube apa ini kenapa kau buat iklan lebih dari satu menit terus juga gak bisa di skip ini tolong di koreksi dulu sangat menganggu
Pengguna Google,1,2026-06-05 07:26:33,"apk nya bug , kaya gak bisa baca selengkapnya postingan orang, + habi liat komen tiba tiba vidio nya malah ke atas hdhhh"
Pengguna Google,5,2026-06-05 07:26:26,bagus
Pengguna Google,5,2026-06-05 07:21:34,gak bisa
Pengguna Google,4,2026-06-05 07:19:10,Mantappp
Pengguna Google,1,2026-06-05 07:18:39,Bagus
Pengguna Google,2,2026-06-05 07:17:15,👍
Pengguna Google,5,2026-06-05 07:08:17,Bagus
Pengguna Google,5,2026-06-05 07:02:45,titi Jaroh 🏣🏠🏡🔙
Pengguna Google,5,2026-06-05 07:02:34,ok mantap
Pengguna Google,5,2026-06-05 07:01:25,YouTube Azmi
Pengguna Google,5,2026-06-05 07:00:49,baik
Pengguna Google,5,2026-06-05 06:55:40,tidak bisa keluar di latar belakang
Pengguna Google,5,2026-06-05 06:54:27,Okes
Pengguna Google,1,2026-06-05 06:54:16,"makin jelek,,makin runyek gambar nya"
Pengguna Google,5,2026-06-05 06:53:14,ok
Pengguna Google,1,2026-06-05 06:53:00,{M}{U}{F}{i}{D}
Pengguna Google,5,2026-06-05 06:51:54,bagus
Pengguna Google,5,2026-06-05 06:50:27,seru dan asik
Pengguna Google,5,2026-06-05 06:49:18,bagus bisa nonton sepuas nya dan enak dengar lagu
Pengguna Google,4,2026-06-05 06:48:18,s.
Pengguna Google,4,2026-06-05 06:46:47,segini aja ya 🗿🗿🗿
Pengguna Google,1,2026-06-05 06:45:03,ribet
Pengguna Google,5,2026-06-05 06:45:02,mantap
Pengguna Google,5,2026-06-05 06:43:26,wow
Pengguna Google,5,2026-06-05 06:39:57,pekerja suwasta
Pengguna Google,1,2026-06-05 06:36:28,ananta ayuning tias Serli ajeng pupita RENDi Wagio Tia rudi
Pengguna Google,5,2026-06-05 06:35:18,Oke
Pengguna Google,5,2026-06-05 06:31:26,waw yuo tube nya sangat bagus sikali
Pengguna Google,5,2026-06-05 06:28:38,seruuu bangettt bisa nonton videoooo
Pengguna Google,3,2026-06-05 06:27:51,karena ketike sudah iklan di pojok bawah kiri ada gambar aplikasi jadi mengganggu menonton Vidio menjadi gak enak gitu tolong diperhatikan dan diperbaiki plissssss
Pengguna Google,4,2026-06-05 06:26:48,ok
Pengguna Google,5,2026-06-05 06:23:38,sangat bagus untuk anak2 Dan kita👍👍👍
Pengguna Google,1,2026-06-05 06:21:38,Tido ada pngalmn
Pengguna Google,5,2026-06-05 06:16:51,sangat bangus
Pengguna Google,1,2026-06-05 06:12:57,sayaa tidak bisa masuk akun saya
Pengguna Google,5,2026-06-05 06:12:29,TDK bisa update terbaru ya youtub ku ini
Pengguna Google,4,2026-06-05 06:09:10,bagis
Pengguna Google,5,2026-06-05 06:05:55,Bagus
Pengguna Google,5,2026-06-05 06:05:39,BAGUS BANGETTT WOI
Pengguna Google,5,2026-06-05 06:03:52,verel
Pengguna Google,5,2026-06-05 06:03:31,Youtube gak bisa dibuka
Pengguna Google,5,2026-06-05 06:00:38,Gua gamis
Pengguna Google,4,2026-06-05 05:58:24,sa nat bagus
Pengguna Google,5,2026-06-05 05:54:42,Mantap
Pengguna Google,1,2026-06-05 05:53:52,gua beri reting jelek karena ap karna ngebug vidio nya GK bisa ditonton dan kagak bisa bergerak GK ad suara cuman diem aj
Pengguna Google,5,2026-06-05 05:53:10,nambah pengetahuan
Pengguna Google,1,2026-06-05 05:53:06,saya tidak bisa dimasuki
Pengguna Google,5,2026-06-05 05:51:48,Mantap
Pengguna Google,5,2026-06-05 05:46:24,saya suka tapi sering login
Pengguna Google,5,2026-06-05 05:45:06,"You tube tidak dapat dibuka, kenapa...."
Pengguna Google,5,2026-06-05 05:44:47,aku ke pantai sama keluarga ku
Pengguna Google,1,2026-06-05 05:42:36,bagus
Pengguna Google,1,2026-06-05 05:40:38,Banyak inpormasi
Pengguna Google,2,2026-06-05 05:40:03,Sedikit ngeleg
Pengguna Google,3,2026-06-05 05:39:43,mantap
Pengguna Google,5,2026-06-05 05:38:23,Suka
Pengguna Google,5,2026-06-05 05:38:14,Bagus
Pengguna Google,1,2026-06-05 05:37:56,woy kambing gue buat vidio kok giliran di cari filternya ga kan as*
Pengguna Google,5,2026-06-05 05:37:47,Bagus bisa nonton YouTube Rewind 2021 edit: lupa jier klo dulu nge rating YouTube 😹😹 mana 2021 lagi😹
Pengguna Google,1,2026-06-05 05:36:48,Karena tidal bisa menonton mohon berikan informasi
Pengguna Google,1,2026-06-05 05:34:35,"banyak iklan judoll, iklan negatif"
Pengguna Google,5,2026-06-05 05:32:41,ya suka
Pengguna Google,1,2026-06-05 05:29:50,Andan
Pengguna Google,5,2026-06-05 05:27:44,"oke, Baik"
Pengguna Google,5,2026-06-05 05:27:22,ap ko gk bisa download
Pengguna Google,5,2026-06-05 05:26:04,Baik dan ok
Pengguna Google,4,2026-06-05 05:25:21,Baik
Pengguna Google,1,2026-06-05 05:23:05,Sangat jelek karna gak ada bokep
Pengguna Google,5,2026-06-05 05:17:14,"aplikasi hiburan yg menyenangkan , bisa untuk menonton, menedengarkan musik dan masih banyak lagi hiburan yg d tawarkan good job 👍🏻"
Pengguna Google,5,2026-06-05 05:10:50,aku suka YouTube tapi suka ada iklan tpi gpp 5!!
Pengguna Google,3,2026-06-05 05:02:00,Jujur aplikasi ini sangat bagus tapi saat disuruh login padahal internet saya itu sangat bagus pakai wi-fi dan pakai data tapi kok malah pas disuruh login aku mencet login tetapi tidak bisa tolong diperbarui lagi ya YouTube sekian terima kasih
Pengguna Google,1,2026-06-05 05:01:50,gak bisa buka YouTube tidak dapat mengakses produk google katanya udah aku isi semua tapi tetep gak bisa
Pengguna Google,1,2026-06-05 04:58:55,Tolong untuk subscription premium agar harga ny di kurang jadi 45.000/bulan 🙏
Pengguna Google,5,2026-06-05 04:57:46,baguus
Pengguna Google,5,2026-06-05 04:55:02,the bezt
Pengguna Google,1,2026-06-05 04:53:57,Gabisa melihat menonton
Pengguna Google,5,2026-06-05 04:51:21,Terima kasih untuk sarananya kedepan lebih fleksibel.
Pengguna Google,5,2026-06-05 04:50:50,Nice.
Pengguna Google,5,2026-06-05 04:50:06,depita sayidah
Pengguna Google,5,2026-06-05 04:48:06,Hariyanto
Pengguna Google,1,2026-06-05 04:45:50,tidak bisa dipakai
Pengguna Google,5,2026-06-05 04:42:40,oke
Pengguna Google,5,2026-06-05 04:39:59,Dxxxddddedđmllli
Pengguna Google,5,2026-06-05 04:36:32,mantap tanpa youtube jadi gampang tutorial nya ada gambar dan video seru
Pengguna Google,5,2026-06-05 04:33:53,Alifa dan Ftiri
Pengguna Google,5,2026-06-05 04:33:30,bagus
Pengguna Google,3,2026-06-05 04:33:15,enggak ada
Pengguna Google,5,2026-06-05 04:28:15,👍👍
Pengguna Google,5,2026-06-05 04:24:10,bagus
Pengguna Google,1,2026-06-05 04:16:45,ya giamana
Pengguna Google,5,2026-06-05 04:15:51,Tidak bisa login di youtube
Pengguna Google,4,2026-06-05 04:15:37,"bagus tapi YouTube ku sekarang gak bisa dipakai, kayak pas dibuka keluar semua vidio tapi pas dipencet gak bisa gerak semua vidionya/"
Pengguna Google,4,2026-06-05 04:13:01,sangat menghibur
Pengguna Google,3,2026-06-05 04:12:46,"Nekat update tapi tidak menjadi sebuah solusi yang bagus, kembalikan seperti sebelumnya saja"
Pengguna Google,5,2026-06-05 04:09:09,saya sangat suka
Pengguna Google,5,2026-06-05 04:06:07,sangat membantu
Pengguna Google,1,2026-06-05 04:05:12,iklan 10 menit gak bisa di skip keren
Pengguna Google,5,2026-06-05 04:00:15,good
Pengguna Google,5,2026-06-05 03:59:26,OK bgt
Pengguna Google,5,2026-06-05 03:58:18,sangat membantu sekali
Pengguna Google,1,2026-06-05 03:58:15,wi-fi nya kenceng banget tapi masih lama terus download-nya lama alias ngapdet
Pengguna Google,5,2026-06-05 03:57:09,update
Pengguna Google,3,2026-06-05 03:56:09,"aku suka nonton di YouTube tapi mode terbatasnya suka mati hidup muluk!, dan aku gak bisa matiin mode terbatasnya jadinya kalau made terbatasnya hidup aku gak bisa baca atau tulis komen 😓 tolong dong pihak YouTube mode terbatasnya dimatiin atau setidaknya aku bisa matiin sendiri 😓😥🥲"
Pengguna Google,4,2026-06-05 03:55:47,upin ipin
Pengguna Google,5,2026-06-05 03:54:59,Amazing
Pengguna Google,5,2026-06-05 03:54:28,MinWEL
Pengguna Google,1,2026-06-05 03:54:25,"bertahun-tahun saya langganan YouTube premium, cuma beberapa bulan ini sering bermasalah ketika pemutaran. memainkan di belakang layar tiba-tiba berhenti sendiri, mati sendiri tanpa sebab apapun."
Pengguna Google,1,2026-06-05 03:52:36,munyu
Pengguna Google,5,2026-06-05 03:52:02,beri
Pengguna Google,5,2026-06-05 03:51:24,Good
Pengguna Google,5,2026-06-05 03:47:24,aku suka sekali
Pengguna Google,5,2026-06-05 03:46:26,Bagus
Pengguna Google,5,2026-06-05 03:43:17,Rainan al raihan
Pengguna Google,5,2026-06-05 03:42:15,knpa yaa stiap aku mau lihat YouTube keluar login loginan?
Pengguna Google,5,2026-06-05 03:36:22,sangat menarik bagi saya
Pengguna Google,5,2026-06-05 03:33:52,ok
Pengguna Google,1,2026-06-05 03:32:31,tidak bisa di buka
Pengguna Google,2,2026-06-05 03:28:14,Masyarakat Madani
Pengguna Google,5,2026-06-05 03:27:26,you tube
Pengguna Google,2,2026-06-05 03:25:24,karena tidak memutar video yang kita mau nonton
Pengguna Google,5,2026-06-05 03:22:23,Keren sumpah~!
Pengguna Google,1,2026-06-05 03:19:21,kenapa harus update terus..
Pengguna Google,5,2026-06-05 03:15:55,Karana bikin anak diam liat youtup pokoknya bagus deh buat youtube dan tampilkan vidio yang lebih bagus
Pengguna Google,5,2026-06-05 03:15:41,asyik
Pengguna Google,5,2026-06-05 03:15:03,Perangkat saya tdk kompetibel
Pengguna Google,2,2026-06-05 03:14:31,"aplikasi apa ini, tau2 mati di suruh update ulang"
Pengguna Google,5,2026-06-05 03:14:20,tolong aktifkan youtub di aplikasi hp ini
Pengguna Google,1,2026-06-05 02:59:10,gabung dengan you tube
Pengguna Google,4,2026-06-05 02:58:30,Naga bisa di buka Didaka eror
Pengguna Google,5,2026-06-05 02:57:14,Ok
Pengguna Google,5,2026-06-05 02:56:59,Bagus
Pengguna Google,5,2026-06-05 02:54:56,gunmrilt Masgi tasun
Pengguna Google,4,2026-06-05 02:53:16,bagushh
Pengguna Google,5,2026-06-05 02:50:04,YouTube YouTubeyoutube
Pengguna Google,1,2026-06-05 02:49:37,saya harap video video pejabat pemerintah dihapus dari YouTube karena menggangu kenyamanan saya
Pengguna Google,5,2026-06-05 02:44:07,bagus
Pengguna Google,3,2026-06-05 02:41:55,iklan sangat mengganggu
Pengguna Google,3,2026-06-05 02:40:24,kerja baanguan
Pengguna Google,5,2026-06-05 02:38:35,kerwn
Pengguna Google,5,2026-06-05 02:37:46,mantap banget hasil nya
Pengguna Google,5,2026-06-05 02:35:20,YouTube susah di ubdet ni
Pengguna Google,1,2026-06-05 02:34:42,Terserah aku lah
Pengguna Google,5,2026-06-05 02:31:31,aplikasi yang sangat bagus buat nonton video apalagi kalau mau makan pasti liat video sambil makan❤❤❤❤❤
Pengguna Google,1,2026-06-05 02:28:47,"Setelah 1 tahun lebih jejak riwayat penelusuran ku tidak kelihatan, akhirnya hari ini nongol sendiri dia, padahal udh sgala mcam aku lakukan utk memulihkan nya. dan setelah nongol lagi keliatan lah riwayat pencarian ku udah kayak kereta api panjangnya."
Pengguna Google,1,2026-06-05 02:26:58,selalu pas liat YouTube pasti ada tulisan tutup aplikasi waahhh ga bener niiiii tolong di ganti yach
Pengguna Google,1,2026-06-05 02:23:13,kebanyakan iklan
Pengguna Google,1,2026-06-05 02:20:21,di hp ku asus ga bisa pakai youtube :(
Pengguna Google,5,2026-06-05 02:16:53,Aplikasi ini bagus sekali
Pengguna Google,1,2026-06-05 02:16:38,Bagus sekali
Pengguna Google,5,2026-06-05 02:13:10,sangat bagus
Pengguna Google,2,2026-06-05 02:11:08,konten konten sampah tidak mendidik banyak forno nya 👎👎
Pengguna Google,5,2026-06-05 02:08:50,agus top markotop
Pengguna Google,5,2026-06-05 02:04:49,bagus
Pengguna Google,5,2026-06-05 02:01:18,Tidak bisa login
Pengguna Google,5,2026-06-05 01:57:05,baik
Pengguna Google,5,2026-06-05 01:55:10,Saya kasih Bintang 5 deh soalnya seru Nonton film👍👍👍👍🥰🥰🥰🥰
Pengguna Google,5,2026-06-05 01:51:15,untuk aplikasi youtube di tv lebih baik di seperti sebelumnya di split untuk ytkids nya
Pengguna Google,1,2026-06-05 01:49:06,woi youtube nya gabisa di update ajg
Pengguna Google,1,2026-06-05 01:45:28,Osertigmil. Com
Pengguna Google,1,2026-06-05 01:34:52,"wkwkkw iklan judi online Mulu, tiap kali ikan kalau gak di sekip bisa 1 album lagu yang gak banget makin tahun gak ada perkembangan"
Pengguna Google,5,2026-06-05 01:33:42,updet
Pengguna Google,2,2026-06-05 01:27:25,Sangat buruk
Pengguna Google,2,2026-06-05 01:26:32,"Please, setting YouTube Shorts an auto scroll feature"
Pengguna Google,5,2026-06-05 01:05:04,mantap
Pengguna Google,5,2026-06-05 00:56:15,Sang at mqntap
Pengguna Google,2,2026-06-05 00:54:45,"ada beberapa bug 1. ketika short di pause kemudian buka aplikasi lain, kemudian kembali ke yt, video short black screen / blank, harus scroll dulu agar video muncul 2. ketika short di tekan agar kecepatan video 2x, ketika jari dilepas atau tidak ditekan, video tetap jalan 2x, tidak kembali ke kecepatan default tolong diperbaiki bug minor tersebut. karena saya juga sudah sering mengirim saran masukan terkait bug yt terimakasih."
Pengguna Google,1,2026-06-05 00:50:58,tidak bisa youtubeny
Pengguna Google,5,2026-06-05 00:50:54,sangat menghibur hati.
Pengguna Google,3,2026-06-05 00:50:24,air
Pengguna Google,5,2026-06-05 00:46:26,Fulfilled degdegan waktu Dfgjjjjhduutr ccccgvvvvvjjigg
Pengguna Google,5,2026-06-05 00:45:34,Akun ini Sa bisa jadi pilihan yang
Pengguna Google,1,2026-06-05 00:40:59,aplikasi nya sering aneh gitu terus pas buat vidio malah ga bisa juga aku lagi mau masuk kin ke perangkat malah ga bisa aneh banget jadi mohon diperbaiki 🙏
Pengguna Google,4,2026-06-05 00:36:55,sangat bagus
Pengguna Google,5,2026-06-05 00:25:50,iya
Pengguna Google,1,2026-06-05 00:22:38,saya tidak suka YouTube 🤬 karena pas saya konten di YouTube langsung di blokir kayak gitu pas saya konten saya sia sia konten bikin cape cape 😡🤬
Pengguna Google,5,2026-06-05 00:16:51,like
Pengguna Google,1,2026-06-05 00:12:12,tidak bisa di pakai
